,date_start,date_stop,hourly_stats_aggregated_by_advertiser_time_zone,account_id,account_name,account_currency,campaign_id,campaign_name,ad_id,ad_name,adset_id,adset_name,objective,spend,clicks,unique_clicks,unique_ctr,impressions,reach,actions,action_values,outbound_clicks,cpc,cpm,cpp,ctr,frequency,inline_link_click_ctr,inline_link_clicks,inline_post_engagement,mobile_app_purchase_roas,social_clicks,social_impressions,social_reach,total_action_value,total_actions,total_unique_actions,unique_inline_link_click_ctr,unique_link_clicks_ctr,unique_social_clicks
168,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261127206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.04,0,0,0,3,0,"[{'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}]",,,0,13.333333,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,0
169,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.82,1,0,0,128,0,"[{'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '1'}]",1.82,14.21875,0,0.78125,0,0.78125,1,1,,0,1,0,0,1,0,0,0,0
166,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.4,0,0,0,39,0,"[{'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}]",,,0,10.25641,0,0,0,0,0,1,,0,1,0,0,1,0,0,0,0
162,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679348606,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.17,0,0,0,15,0,,,,0,11.333333,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
167,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679349406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
172,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,4.6,9,0,0,379,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '11'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '8'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '9'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '6'}, {'action_target_id': '1688107964630119', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '10'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '10'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '21'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '3.56'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3.56'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '9'}]",0.511111,12.137203,0,2.37467,0,2.37467,9,10,,0,2,0,3.56,37,0,0,0,0
154,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359006,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.07,0,0,0,4,0,,,,0,17.5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
152,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,2,0,,,,0,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
149,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.52,5,0,0,95,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '6'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '6'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1.33'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1.33'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '5'}]",0.304,16,0,5.263158,0,5.263158,5,6,,0,1,0,1.33,10,0,0,0,0
148,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679360206,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.11,0,0,0,7,0,,,,0,15.714286,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
175,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.06,0,0,0,6,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
176,2018-02-13,2018-03-15,07:00:00 - 07:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,3.24,5,0,0,287,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '2'}, {'action_target_id': '157655541008710', 'action_type': 'comment', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'like', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '5'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '5'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '0.77'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '0.77'}]","[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '5'}]",0.648,11.289199,0,1.74216,0,1.74216,5,6,,0,1,0,0.77,13,0,0,0,0
